id,transmit_time,created_date,imei,momsn,message_version,software_version,bridge_voltage,bridge_temperature,bridge_humidity,bridge_pressure,inference_class,inference_accuracy,image_datetime
4264,21/06/2013 08:06,2021-06-13 08:06:52.681389+00:00,300434065268620,1,6,4,3152,30,72,985,Other,0.4863,01/01/2019 00:28
4264,21/06/2013 08:06,2021-06-13 08:06:52.681389+00:00,300434065268620,1,6,4,3152,30,72,985,Human,0.8549,01/01/2019 00:28
4264,21/06/2013 08:06,2021-06-13 08:06:52.681389+00:00,300434065268620,1,6,4,3152,30,72,985,Elephant_African,0.4431,01/01/2019 00:28
4264,21/06/2013 08:06,2021-06-13 08:06:52.681389+00:00,300434065268620,1,6,4,3152,30,72,985,Human,0.8824,01/01/2019 00:35
4264,21/06/2013 08:06,2021-06-13 08:06:52.681389+00:00,300434065268620,1,6,4,3152,30,72,985,Human,0.7059,01/01/2019 00:36
4264,21/06/2013 08:06,2021-06-13 08:06:52.681389+00:00,300434065268620,1,6,4,3152,30,72,985,Human,0.4863,01/01/2019 00:36
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.9098,13/06/2021 16:00
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.9137,13/06/2021 16:00
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.902,13/06/2021 16:00
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8353,13/06/2021 16:10
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8706,13/06/2021 16:10
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8706,13/06/2021 16:10
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8667,13/06/2021 16:10
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.9059,13/06/2021 16:10
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.6392,13/06/2021 16:10
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.6902,13/06/2021 16:17
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.6588,13/06/2021 16:17
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.7176,13/06/2021 16:17
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8549,13/06/2021 16:17
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Elephant_African,0.6275,13/06/2021 16:18
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8863,13/06/2021 16:18
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Elephant_African,0.8039,13/06/2021 16:18
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Elephant_African,0.6353,13/06/2021 16:21
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Elephant_African,0.4902,13/06/2021 16:21
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8824,13/06/2021 16:21
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.6941,13/06/2021 16:22
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Elephant_African,0.5765,13/06/2021 16:22
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Elephant_African,0.5412,13/06/2021 16:22
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8902,13/06/2021 16:26
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8784,13/06/2021 16:26
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8706,13/06/2021 16:26
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.7765,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8588,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8353,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8824,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.7255,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8941,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.702,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8549,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8941,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.898,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8902,13/06/2021 16:27
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8275,13/06/2021 16:28
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8706,13/06/2021 16:28
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.8745,13/06/2021 16:28
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.7333,13/06/2021 16:47
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.9255,13/06/2021 16:47
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.9216,13/06/2021 16:47
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Human,0.9059,13/06/2021 16:47
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Elephant_African,0.6824,13/06/2021 16:47
4280,21/06/2013 15:53,2021-06-13 15:53:59.695871+00:00,300434065268620,2,6,4,3136,29,53,979,Elephant_African,0.8078,13/06/2021 16:47
4283,21/06/2013 16:21,2021-06-13 16:21:44.811512+00:00,300434065268620,3,6,4,3141,28,45,980,Human,0.5608,13/06/2021 17:18
4298,21/06/2014 14:25,2021-06-14 14:25:17.319982+00:00,300434065268620,4,6,4,3160,28,32,980,Elephant_African,0.6392,13/06/2021 17:45
4298,21/06/2014 14:25,2021-06-14 14:25:17.319982+00:00,300434065268620,4,6,4,3160,28,32,980,Elephant_African,0.5765,14/06/2021 06:23
4298,21/06/2014 14:25,2021-06-14 14:25:17.319982+00:00,300434065268620,4,6,4,3160,28,32,980,Elephant_African,0.7882,14/06/2021 06:27
4298,21/06/2014 14:25,2021-06-14 14:25:17.319982+00:00,300434065268620,4,6,4,3160,28,32,980,Elephant_African,0.6431,14/06/2021 15:19
4300,21/06/2014 16:05,2021-06-14 16:06:04.380650+00:00,300434065268620,5,6,4,3121,27,32,980,Elephant_African,0.9137,14/06/2021 16:57
4303,21/06/2015 04:09,2021-06-15 04:09:18.081519+00:00,300434065268620,6,6,4,3124,23,32,982,Other,0.6235,15/06/2021 05:04
